OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,full_address,Latitude,Longitude
863,Ocean Fuel,US-301/SR-73,Sylvania,GA,195,3.499,"US-301/SR-73, Sylvania, GA",32.7504441,-81.636776
906,PILOT TRAVEL CENTERS #429,"I-40, EXIT 280",West Memphis,AR,435,3.499,"I-40, EXIT 280, West Memphis, AR",35.1464797,-90.1845388
906,PILOT TRAVEL CENTER #429,"I-40, EXIT 280",West Memphis,AR,435,3.291,"I-40, EXIT 280, West Memphis, AR",35.1464797,-90.1845388
908,CIRCLE K #2704888,"I-65, EXIT 246 & SR-119",Pelham,AL,615,3.46566666,"I-65, EXIT 246 & SR-119, Pelham, AL",33.285669,-86.8099884
912,PETRO STOPPING CENTER #319,"I-20/59,  EXIT 100",Mc Calla,AL,615,3.12566666,"I-20/59,  EXIT 100, Mc Calla, AL",55.7418417,52.4243653
936,CASEYS #4254,"I-40, EXIT 129",Conway,AR,695,3.03233333,"I-40, EXIT 129, Conway, AR",35.0891932,-92.4398402
970,CIRCLE K #2702885,"I-17/SR-60, EXIT 199A",Phoenix,AZ,930,3.39233333,"I-17/SR-60, EXIT 199A, Phoenix, AZ",33.4484367,-112.074141
977,PILOT TRAVEL CENTER #328,"I-10, EXIT 17",Quartzsite,AZ,930,3.959,"I-10, EXIT 17, Quartzsite, AZ",33.6669903,-114.21681
977,PILOT TRAVEL CENTERS #328,"I-10, EXIT 17",Quartzsite,AZ,930,3.959,"I-10, EXIT 17, Quartzsite, AZ",33.6669903,-114.21681
981,STINKER #85,"I-15, EXIT 93",Blackfoot,ID,825,3.53233333,"I-15, EXIT 93, Blackfoot, ID",43.190039,-112.348357
982,CIRCLE K #2701948,"I-8, EXIT 7 & SR-195",Yuma,AZ,900,3.56566666,"I-8, EXIT 7 & SR-195, Yuma, AZ",32.7254216,-114.6198088
1028,FOUR STATES TRUCK STOP,"I-495, EXIT 4 & SR-9",New Castle,DE,243,3.449,"I-495, EXIT 4 & SR-9, New Castle, DE",40.9999202,-80.3471856
1028,FOUR STATES TRUCK STOP,"I-495, EXIT 4 & SR-9",New Castle,DE,243,3.399,"I-495, EXIT 4 & SR-9, New Castle, DE",40.9999202,-80.3471856
1042,Union 76,US-441 & SR-100A,Lake City,FL,75,3.56233333,"US-441 & SR-100A, Lake City, FL",30.1894252,-82.6394803
1043,ONE9 #1401,I-75 EXIT 414  & US-41,Lake City,FL,75,3.259,"I-75 EXIT 414  & US-41, Lake City, FL",30.1894252,-82.6394803
1043,SHELL DBA ONE9 #1401,I-75 EXIT 414  & US-41,Lake City,FL,75,3.244,"I-75 EXIT 414  & US-41, Lake City, FL",30.1894252,-82.6394803
1047,TA MARIANNA TRAVEL CENTER,"I-10/SR-8, EXIT 142 & SR-71",Marianna,FL,20,3.60733333,"I-10/SR-8, EXIT 142 & SR-71, Marianna, FL",30.7743596,-85.2268735
1075,PILOT TRAVEL CENTER #68,"I-16 /SR-404, EXIT 51 & US-441",Dublin,GA,85,3.43233333,"I-16 /SR-404, EXIT 51 & US-441, Dublin, GA",53.3493795,-6.2605593
1075,PILOT TRAVEL CENTERS #68,"I-16 /SR-404, EXIT 51 & US-441",Dublin,GA,85,3.399,"I-16 /SR-404, EXIT 51 & US-441, Dublin, GA",53.3493795,-6.2605593
1106,CIRCLE K #2705367,"I-20, EXIT 172",Thomson,GA,16,3.399,"I-20, EXIT 172, Thomson, GA",33.4663248,-82.5026089
1112,BC AMPRIDE TRUCK PLAZA,US-59/SR-141,Denison,IA,527,3.399,"US-59/SR-141, Denison, IA",33.7556593,-96.536658
1115,KWIK STAR #704,SR-57/SR-14,Parkersburg,IA,565,3.58233333,"SR-57/SR-14, Parkersburg, IA",39.2667309,-81.5620755
1121,TRAVELERS OASIS,"I-84, EXIT 182",Eden,ID,787,3.799,"I-84, EXIT 182, Eden, ID",36.4884715,-79.7667026
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.819,"I-94/US-41, EXIT 1, Wadsworth, IL",42.4286788,-87.9067248
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.879,"I-94/US-41, EXIT 1, Wadsworth, IL",42.4286788,-87.9067248
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.779,"I-94/US-41, EXIT 1, Wadsworth, IL",42.4286788,-87.9067248
1128,TA CHICAGO NORTH TRAVEL CENTER,"I-94/US-41, EXIT 1",Wadsworth,IL,444,3.769,"I-94/US-41, EXIT 1, Wadsworth, IL",42.4286788,-87.9067248
1132,SPEEDWAY #7423,"I-57, EXIT 83",Ina,IL,293,3.249,"I-57, EXIT 83, Ina, IL",35.830452,137.954916
1136,PILOT TRAVEL CENTER #171,"I-74, EXIT 206",Oakwood,IL,280,3.399,"I-74, EXIT 206, Oakwood, IL",51.6473302,-0.1312548
1136,PILOT TRAVEL CENTER #171,"I-74, EXIT 206",Oakwood,IL,280,3.499,"I-74, EXIT 206, Oakwood, IL",51.6473302,-0.1312548
1136,PILOT TRAVEL CENTER #171,"I-74, EXIT 206",Oakwood,IL,280,3.599,"I-74, EXIT 206, Oakwood, IL",51.6473302,-0.1312548
1140,CIRCLE K #4701398,"I-55, EXIT 82 & SR-104",Divernon,IL,280,3.499,"I-55, EXIT 82 & SR-104, Divernon, IL",39.5656082,-89.6573192
1149,PILOT TRAVEL CENTER #30,"I-70, EXIT 96",Greenfield,IN,375,3.959,"I-70, EXIT 96, Greenfield, IN",42.5876342,-72.6002068
1149,PILOT TRAVEL CENTERS #30,"I-70, EXIT 96",Greenfield,IN,375,3.959,"I-70, EXIT 96, Greenfield, IN",42.5876342,-72.6002068
1151,SPEEDWAY #8061,"I-70, EXIT 115 & SR-109",Knightstown,IN,375,3.759,"I-70, EXIT 115 & SR-109, Knightstown, IN",39.7956007,-85.5263629
1154,CIRCLE K #2704691,SR-71 & CR-214,Cedar Creek,TX,595,3.199,"SR-71 & CR-214, Cedar Creek, TX",41.0366655,-96.0994583
1156,CIRCLE K #4700028,"I-74/US-421, EXIT 116 & SR-44",Shelbyville,IN,375,3.599,"I-74/US-421, EXIT 116 & SR-44, Shelbyville, IN",38.2120144,-85.2235666
1157,One9 #297,"I-70, EXIT 11 & SR-46",Terre Haute                             ,IN,510,3.43566666,"I-70, EXIT 11 & SR-46, Terre Haute                             , IN",39.4667025,-87.4139119
1158,PILOT TRAVEL CENTERS #36,US-30  & SR-49,Valparaiso,IN,365,3.869,"US-30  & SR-49, Valparaiso, IN",41.4672552,-87.0604487
1158,PILOT TRAVEL CENTER #36,US-30  & SR-49,Valparaiso,IN,365,3.859,"US-30  & SR-49, Valparaiso, IN",41.4672552,-87.0604487
1163,SHORT STOP #13,US-54,Emporia,KS,553,2.839,"US-54, Emporia, KS",38.4040054,-96.181623
1176,PILOT TRAVEL CENTERS #353,"I-75, EXIT 129",Georgetown,KY,410,3.20566666,"I-75, EXIT 129, Georgetown, KY",6.8032561,-58.1455403
1179,PILOT TRAVEL CENTERS #399,"I-65, EXIT 105",Lebanon Junction,KY,415,3.609,"I-65, EXIT 105, Lebanon Junction, KY",37.8345086,-85.7319042
1196,SOUTHERN BELLE TRUCK STOP,US-61 & SR-964,Saint Francisville,LA,725,3.384,"US-61 & SR-964, Saint Francisville, LA",30.7807244,-91.3763353
1199,ALLTOWN MARKETS #306,"I-190, EXIT 7",Leominster,MA,178,3.68233333,"I-190, EXIT 7, Leominster, MA",42.5267443,-71.7614891
1202,ONE9 #290,"I-95, EXIT 93 & SR-222",Perryville,MD,22,3.599,"I-95, EXIT 93 & SR-222, Perryville, MD",35.0048188,-92.802693
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.549,"I-70 & I-57, EXIT 159, Effingham, IL",39.0520902,-88.6029006
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.349,"I-70 & I-57, EXIT 159, Effingham, IL",39.0520902,-88.6029006
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.439,"I-70 & I-57, EXIT 159, Effingham, IL",39.0520902,-88.6029006
1204,PETRO STOPPING CENTER #321,"I-70 & I-57, EXIT 159",Effingham,IL,574,3.399,"I-70 & I-57, EXIT 159, Effingham, IL",39.0520902,-88.6029006
1208,D AVENUE FUEL PLAZA,US-131,Kalamazoo,MI,465,3.499,"US-131, Kalamazoo, MI",42.291707,-85.5872286
1208,D AVENUE FUEL PLAZA,US-131,Kalamazoo,MI,465,3.099,"US-131, Kalamazoo, MI",42.291707,-85.5872286
1210,ROADHAWK TRAVEL CENTER,"I-94, EXIT 56 & SR-51",Paw Paw                                 ,MI,465,3.599,"I-94, EXIT 56 & SR-51, Paw Paw                                 , MI",42.2178171,-85.8911246
1210,ROADHAWK TRAVEL CENTER,"I-94, EXIT 56 & SR-51",Paw Paw                                 ,MI,465,3.559,"I-94, EXIT 56 & SR-51, Paw Paw                                 , MI",42.2178171,-85.8911246
1217,KWIK TRIP #250,"I-90, EXIT 179",Austin,MN,515,3.374,"I-90, EXIT 179, Austin, MN",30.2711286,-97.7436995
1218,CASEYS #3658,SR-210,Pillager,MN,522,3.299,"SR-210, Pillager, MN",46.3263819,-94.4749228
1225,AYERCO #35,US-61 & US-61 BUS,Bowling Green,MO,494,3.01566666,"US-61 & US-61 BUS, Bowling Green, MO",36.9929203,-86.4428677
1234,Lamar Travel Plaza,US-71 & US-160,Lamar,MO,416,3.199,"US-71 & US-160, Lamar, MO",33.6383552,-95.582343
1236,AYERCO #44,US-36 & US-24,Palmyra,MO,494,3.01566666,"US-36 & US-24, Palmyra, MO",5.882204,-162.0748745
1240,TEMP STOP #103,US-65,Sedalia,MO,400,3.199,"US-65, Sedalia, MO",38.7098314,-93.2295515
1247,SNAPPY MART #11,US-63 & SR-14,West Plains,MO,535,3.299,"US-63 & SR-14, West Plains, MO",36.7281652,-91.8525756
1251,MAPCO #3009,US-72,Corinth,MS,435,3.154,"US-72, Corinth, MS",34.9343599,-88.5223353
1256,DOUBLE QUICK #89,US-82/US-278,Greenville,MS,655,3.25566666,"US-82/US-278, Greenville, MS",34.851354,-82.3984882
1265,JOE JOES TRAVEL CENTER,US-78 & RED BANKS RD S,Red Banks,MS,435,2.97233333,"US-78 & RED BANKS RD S, Red Banks, MS",44.6111046,-87.8631552
1304,LOVES TRAVEL STOP #667,"I-85, EXIT 152",Mebane,NC,65,3.94733333,"I-85, EXIT 152, Mebane, NC",36.0959715,-79.2669619
1315,CIRCLE K #2720218,US-421 BUS & US-15/US-501/US-1,Sanford,NC,177,3.08233333,"US-421 BUS & US-15/US-501/US-1, Sanford, NC",35.4798757,-79.1802994
1325,SCOTCHMAN #3303,US-421 & US-74,Wilmington,NC,245,3.629,"US-421 & US-74, Wilmington, NC",39.7459468,-75.546589
1326,SPEEDWAY #7949,US-301/US-264 ALT & CR-1674,Wilson,NC,205,3.199,"US-301/US-264 ALT & CR-1674, Wilson, NC",29.1589961,-98.1251465
1333,PUMP & PANTRY #15,US-30,Grand Island,NE,330,3.30733333,"US-30, Grand Island, NE",40.924271,-98.338685
1340,BORDENTOWN VALERO,"NJ TNPK, EXIT 7 & US-206",Bordentown,NJ,230,3.499,"NJ TNPK, EXIT 7 & US-206, Bordentown, NJ",40.1462685,-74.7114508
1342,Delta,"I-80, EXIT 47B",Fairfield,NJ,115,3.20233333,"I-80, EXIT 47B, Fairfield, NJ",39.7886111,-82.6418883
1344,BOLLA TRUCK STOP #193,US-202 & SR-17,Mahwah,NJ,115,3.53233333,"US-202 & SR-17, Mahwah, NJ",41.0887072,-74.1437552
1348,GLOBAL,SR-73,Palmyra,NJ,150,3.359,"SR-73, Palmyra, NJ",5.882204,-162.0748745
1356,LOVES TRAVEL STOP #257,"I-40 & HORIZON, EXIT 79",Milan,NM,580,3.59066666,"I-40 & HORIZON, EXIT 79, Milan, NM",45.4641943,9.1896346
1364,7- ELEVEN #40507,"I-80/I-90, MM 56 WB",Rolling Prairie,IN,465,3.98233333,"I-80/I-90, MM 56 WB, Rolling Prairie, IN",41.6745495,-86.6160192
1372,PILOT TRAVEL CENTER #469,"I-77, EXIT 101 & SR-627",Canton,OH,249,3.62233333,"I-77, EXIT 101 & SR-627, Canton, OH",23.1288454,113.2590064
1376,FUEL MART #782,"I-75, EXIT 118",Lima                                    ,OH,411,3.08566666,"I-75, EXIT 118, Lima                                    , OH",-12.0459808,-77.0305912
1379,TA LODI TRAVEL CENTER,"I-71, EXIT 209 & I-76/US-224, EXIT 1",Seville,OH,305,3.739,"I-71, EXIT 209 & I-76/US-224, EXIT 1, Seville, OH",37.3886303,-5.9953403
1384,SUNOCO,"I-80/I-90, EXIT 13 & US-20ALT/SR-15",Montpelier,OH,550,3.41566666,"I-80/I-90, EXIT 13 & US-20ALT/SR-15, Montpelier, OH",44.2602244,-72.5750364
1391,ONCUE EXPRESS #2045,"I-35, EXIT 203 & SR-15",Billings,OK,500,3.21566666,"I-35, EXIT 203 & SR-15, Billings, OK",45.7874957,-108.49607
1395,DOMINO FOOD AND FUEL #1,"I-40, EXIT 66",Clinton                                 ,OK,483,3.099,"I-40, EXIT 66, Clinton                                 , OK",41.2711458,-77.6984481
1404,ONE9 #339,"I-74, EXIT 4 & SR-63",Covington,IN,375,3.26233333,"I-74, EXIT 4 & SR-63, Covington, IN",39.0831712,-84.5107548
1414,SAC SHOP #507,"I-70, EXIT 12/161",Breezewood                              ,PA,14,4.099,"I-70, EXIT 12/161, Breezewood                              , PA",39.9990119,-78.2404221
1424,GETTYSBURG TRAVEL PLAZA,US-15 & SR-394,Gettysburg,PA,70,3.899,"US-15 & SR-394, Gettysburg, PA",39.8308973,-77.231012
1428,CIRCLE K #4702408,"I-65, EXIT 168 & SR-38/SR-25",Lafayette,IN,375,3.43233333,"I-65, EXIT 168 & SR-38/SR-25, Lafayette, IN",30.2262187,-92.0178202
1432,KWIK FILL #259,"I-81, EXIT 57",Mechanicsburg                           ,PA,70,4.049,"I-81, EXIT 57, Mechanicsburg                           , PA",40.2101972,-77.0047276
1444,PILOT TRAVEL CENTERS #346,"I-20, EXIT 92 & US-601",Lugoff,SC,135,3.43233333,"I-20, EXIT 92 & US-601, Lugoff, SC",34.2273712,-80.6892487
1445,PILOT TRAVEL CENTERS #402,"I-80, EXIT 367",Cheyenne,WY,795,3.709,"I-80, EXIT 367, Cheyenne, WY",41.139981,-104.820246
1447,HOT SPOT #3005,US-221,Chesnee,SC,210,3.199,"US-221, Chesnee, SC",35.1484549,-81.8609371
1453,EXPRESS STOP,US-278/SR-101/SR-6 & SR-113,Rockmart,GA,193,3.319,"US-278/SR-101/SR-6 & SR-113, Rockmart, GA",34.0026005,-85.0416133
1455,PETRO FLORENCE,"I-95, EXIT 169",Florence,SC,46,3.32566666,"I-95, EXIT 169, Florence, SC",43.7697955,11.2556404
1461,CIRCLE K #2705370,"I-26, EXIT 15 & US-176",Inman,SC,210,3.099,"I-26, EXIT 15 & US-176, Inman, SC",38.2320232,-97.7733326
1464,CIRCLE K #2723254,"I-20, EXIT 55 & SR-6",Lexington,SC,135,3.199,"I-20, EXIT 55 & SR-6, Lexington, SC",38.0464066,-84.4970393
1470,CIRCLE K #2705348,US-1,Beech Island,SC,135,3.159,"US-1, Beech Island, SC",33.4280649,-81.8891583
1479,TA SPARTANBURG TRAVEL CENTER,"I-85, EXIT 63 & SR-290",Duncan,SC,210,3.43233333,"I-85, EXIT 63 & SR-290, Duncan, SC",48.7786872,-123.7080446
1487,ROADRUNNER MARKET #6019,"I-81, EXIT 36 NORTH",Greeneville                             ,TN,405,3.499,"I-81, EXIT 36 NORTH, Greeneville                             , TN",36.1631575,-82.8309861
1492,MAPCO #3538,"I-24, EXIT 174",Chattanooga,TN,285,2.899,"I-24, EXIT 174, Chattanooga, TN",35.0457219,-85.3094883
1507,CIRCLE K #4703941,"I-55, EXIT 5A",Memphis,TN,435,3.189,"I-55, EXIT 5A, Memphis, TN",35.1460249,-90.0517638
1516,LOVES TRAVEL STOP #261,I-27 EXIT 116,Amarillo,TX,585,3.23233333,"I-27 EXIT 116, Amarillo, TX",35.20729,-101.8371192
1531,CircleK #4702365,"I-74, EXIT 112 & SR-9",Shelbyville,IN,375,3.509,"I-74, EXIT 112 & SR-9, Shelbyville, IN",38.2120144,-85.2235666
1533,YESWAY #1157,US-62,Brownfield,TX,700,2.99233333,"US-62, Brownfield, TX",33.1811661,-102.274237
1546,SHELL,"I-35, EXIT 86 & SR-85",Dilley,TX,740,3.099,"I-35, EXIT 86 & SR-85, Dilley, TX",28.6695971,-99.1672017
1548,TOOT N TOTUM #107,US-287,Dumas,TX,585,3.03233333,"US-287, Dumas, TX",35.8614779,-101.9713726
1552,STRIPES #40911,US-59 & SR-16,Freer,TX,625,3.099,"US-59 & SR-16, Freer, TX",27.8781306,-98.6142095
1555,SEIBERT TRAVEL PLAZA,"I-70, EXIT 405 & SR-59",Seibert,CO,800,3.499,"I-70, EXIT 405 & SR-59, Seibert, CO",39.30099,-102.8696143
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.899,"US-20 & SR-5, Irving, NY",32.8295183,-96.9442177
1560,CATTREZ,US-20 & SR-5,Irving,NY,38,2.999,"US-20 & SR-5, Irving, NY",32.8295183,-96.9442177
1562,I MART #108,"I-40, EXIT 108",Wildersville                            ,TN,435,3.099,"I-40, EXIT 108, Wildersville                            , TN",35.7814547,-88.3603243
1567,KUM & GO #4110,"I-235, EXIT 11",Des Moines,IA,320,3.02733333,"I-235, EXIT 11, Des Moines, IA",41.5868654,-93.6249494
1579,FLYING J TRAVEL PLAZA #924- TOWN PUMP,"I-15, EXIT 122 & I-90 MM220",Butte                                   ,MT,816,3.56566666,"I-15, EXIT 122 & I-90 MM220, Butte                                   , MT",39.6519275,-121.5858444
1582,LOVES TRAVEL STOP #250,I-40 EXIT 60,Amarillo,TX,585,3.314,"I-40 EXIT 60, Amarillo, TX",35.20729,-101.8371192
1585,Stripes 7Fleet #42498,US-385 & CR-1910,Andrews,TX,710,3.369,"US-385 & CR-1910, Andrews, TX",32.2690953,-102.6042447
1590,ROAD RANGER #240,"I-80 & I-94, EXIT 15-A",Lake Station,IN,365,3.559,"I-80 & I-94, EXIT 15-A, Lake Station, IN",41.5750369,-87.2389246
1596,FLYING J #305,"I-40, EXIT 39",Jamestown,NM,580,3.44233333,"I-40, EXIT 39, Jamestown, NM",37.2089184,-76.7783003
1597,7-ELEVEN #36156,"I-70 & SR-519, EXIT 25/333",Eighty Four,PA,165,4.999,"I-70 & SR-519, EXIT 25/333, Eighty Four, PA",40.1827171,-80.1331455
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.439,"I-81, EXIT 10, Mc Graw, NY",30.3722132,-88.1564787
1599,ONVO TRAVEL PLAZA,"I-81, EXIT 10",Mc Graw,NY,220,3.459,"I-81, EXIT 10, Mc Graw, NY",30.3722132,-88.1564787
1602,CIRCLE K #2723387,US-98,Beaumont,MS,620,3.56566666,"US-98, Beaumont, MS",30.0829344,-94.0984277
1606,DONNAS TRAVEL PLAZA,"I-5, EXIT 202",Marysville,WA,962,4.559,"I-5, EXIT 202, Marysville, WA",48.0517429,-122.1768209
1610,TA BALTIMORE TRAVEL CENTER,"I-95, EXIT 57",Baltimore                               ,MD,22,4.759,"I-95, EXIT 57, Baltimore                               , MD",39.2908816,-76.610759
1618,GO MART FOOD STORE #33,US-33,Ripley                                  ,WV,44,3.499,"US-33, Ripley                                  , WV",36.6478735,-90.8887906
1621,CIRCLE K #2709337,"I-65, EXIT 262B",Birmingham                              ,AL,615,3.489,"I-65, EXIT 262B, Birmingham                              , AL",52.4796992,-1.9026911
1622,RACEWAY #6973,US-380 & SR-114/SR-101,Bridgeport,TX,630,2.78233333,"US-380 & SR-114/SR-101, Bridgeport, TX",41.1792695,-73.1887863
1623,SAPP BROS TRAVEL CENTER,"I-70 & I-270, EXIT 278",Commerce City,CO,800,3.389,"I-70 & I-270, EXIT 278, Commerce City, CO",39.8083196,-104.9338675
1625,PILOT TRAVEL CENTERS #60,"I-26, EXIT 159",Bowman                                  ,SC,42,3.43233333,"I-26, EXIT 159, Bowman                                  , SC",46.1010498,-103.5086625
1632,PILOT TRAVEL CENTERS #266,"I-10, EXIT 139 & SR-292",Las Cruces                              ,NM,640,3.19066666,"I-10, EXIT 139 & SR-292, Las Cruces                              , NM",32.3140354,-106.779807
1633,7-ELEVEN #36302,"I-35, EXIT 144",Von Ormy,TX,740,3.109,"I-35, EXIT 144, Von Ormy, TX",29.286868,-98.6482144
1634,PILOT TRAVEL CENTERS #40,"I-94, EXIT 322",Oak Creek,WI,444,3.889,"I-94, EXIT 322, Oak Creek, WI",42.898729,-87.9177966
1644,ALLSUPS CONVENIENCE STORE #2414,"I-20, EXIT 235",Roscoe,TX,575,2.929,"I-20, EXIT 235, Roscoe, TX",42.4133505,-89.0092742
1646,SPEEDWAY #8310,US-6  & US-31,Plymouth,IN,465,3.609,"US-6  & US-31, Plymouth, IN",50.3714122,-4.1424451
1647,SPEEDWAY #8305,US-41 & SR-312,Hammond,IN,290,3.76566666,"US-41 & SR-312, Hammond, IN",41.6173959,-87.5220108
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.569,"I-55, EXIT 289, Chicago, IL",41.8755616,-87.6244212
1653,ROAD RANGER #187,"I-55, EXIT 289",Chicago,IL,520,3.599,"I-55, EXIT 289, Chicago, IL",41.8755616,-87.6244212
1654,CEFCO #3,US-77/US190/SR-36,Cameron,TX,670,2.989,"US-77/US190/SR-36, Cameron, TX",4.6125522,13.1535811
1661,CHEVRON,"I-20, EXIT 101 & SR-151",Calhoun,LA,590,3.159,"I-20, EXIT 101 & SR-151, Calhoun, LA",28.5031572,-96.6736551
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.149,"I-90, EXIT 28, Fultonville, NY",42.9478357,-74.3699085
1669,BETTY BEAVERS TRUCKSTOP,"I-90, EXIT 28",Fultonville,NY,12,3.189,"I-90, EXIT 28, Fultonville, NY",42.9478357,-74.3699085
1670,Petro Stopping Center #54,"I-44, EXIT 4 & SR-3",Joplin,MO,277,3.449,"I-44, EXIT 4 & SR-3, Joplin, MO",37.0841838,-94.5133385
1671,LOVES TRAVEL STOP #412,"I-95, EXIT 77",Dunn,NC,205,3.699,"I-95, EXIT 77, Dunn, NC",44.9333564,-91.8994409
1672,HANA TRAVEL PLAZA,"I-40,  EXIT 77",Amarillo,TX,585,2.899,"I-40,  EXIT 77, Amarillo, TX",35.20729,-101.8371192
1699,ALLENS FOOD MART280,US-280/US-231/SR-53/SR-38 & CR-8/CR-34,Sylacauga,AL,615,3.799,"US-280/US-231/SR-53/SR-38 & CR-8/CR-34, Sylacauga, AL",33.170482,-86.2514099
1700,TOPPS FUEL STOPS,US-259/SR-49,Daingerfield,TX,723,3.109,"US-259/SR-49, Daingerfield, TX",33.0318031,-94.7219895
1720,TOOT N TOTUM #120,US-54 & S WESTERN AVE,Liberal,KS,585,3.01566666,"US-54 & S WESTERN AVE, Liberal, KS",37.0430812,-100.920999
1749,HIGHWAY 96 FUEL STOP,US-96 & SR-62/FM-1004,Buna                                    ,TX,610,3.149,"US-96 & SR-62/FM-1004, Buna                                    , TX",43.2459311,17.8613242
1753,PWI #169,"I-35/US-77, EXIT 359 & CR-1304",Abbott,TX,765,2.899,"I-35/US-77, EXIT 359 & CR-1304, Abbott, TX",31.8899301,-97.0870831
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.199,"US-131, EXIT 120 & SR-46, Howard City, MI",43.395583,-85.467815
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.599,"US-131, EXIT 120 & SR-46, Howard City, MI",43.395583,-85.467815
1773,M-46 AUTO TRUCK PLAZA,"US-131, EXIT 120 & SR-46",Howard City,MI,344,3.099,"US-131, EXIT 120 & SR-46, Howard City, MI",43.395583,-85.467815
1791,PILOT TRAVEL CENTERS #257,"I-20, EXIT 126 & FM-1788",Midland                                 ,TX,710,3.56566666,"I-20, EXIT 126 & FM-1788, Midland                                 , TX",31.83688,-102.0103767
1807,LOVES TRAVEL STOP #229,I-40 EXIT 96 & SR-207,Panhandle,TX,585,3.314,"I-40 EXIT 96 & SR-207, Panhandle, TX",35.3454637,-101.3806571
1810,KENT KWIK #804,US-83,Perryton,TX,585,2.999,"US-83, Perryton, TX",36.3910229,-100.8059035
1829,PILOT TRAVEL CENTERS #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.719,"SR- 60 & FL TURNPIKE, EXIT 193, Okeechobee, FL",27.3923408,-80.8873655
1829,PILOT TRAVEL CENTER #96,"SR- 60 & FL TURNPIKE, EXIT 193",Okeechobee,FL,143,3.699,"SR- 60 & FL TURNPIKE, EXIT 193, Okeechobee, FL",27.3923408,-80.8873655
1832,CORNER FUEL CENTER,US-49,Hattiesburg,MS,620,3.299,"US-49, Hattiesburg, MS",31.3271189,-89.2903392
1834,PUMP N PANTRY #15,"I-20, EXIT 617 & US-59",Marshall,TX,766,2.899,"I-20, EXIT 617 & US-59, Marshall, TX",41.0324537,-89.2998456
1849,Stripes #42457,US-67/US-277,San Angelo,TX,740,3.244,"US-67/US-277, San Angelo, TX",31.4649685,-100.4405094
1855,EXIT 76 AUTO TRUCK PLAZA,US-131,Byron Center,MI,344,3.499,"US-131, Byron Center, MI",42.8143115,-85.7279047
1858,FLYING J TRAVEL PLAZA #737,"I-10, EXIT 583",San Antonio                             ,TX,740,3.224,"I-10, EXIT 583, San Antonio                             , TX",29.4246002,-98.4951405
1859,GO MART FOOD STORE #44,"I-79, EXIT 67 & US-19/SR-4",Sutton,WV,44,3.559,"I-79, EXIT 67 & US-19/SR-4, Sutton, WV",30.5121633,-100.5384181
1860,MR FUEL #278,"I-75/71, EXIT 175 & SR-338",Walton,KY,300,3.019,"I-75/71, EXIT 175 & SR-338, Walton, KY",30.6204939,-86.1912678
1861,PETRO STOPPING CENTER #315,"I-40, EXIT 66",Kingman,AZ,910,3.899,"I-40, EXIT 66, Kingman, AZ",6.4004627,-162.4626372
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.799,"I-94, EXIT 29, Benton Harbor                           , MI",42.1167065,-86.4541894
1866,PRI MART FUEL CENTER,"I-94, EXIT 29",Benton Harbor                           ,MI,465,3.499,"I-94, EXIT 29, Benton Harbor                           , MI",42.1167065,-86.4541894
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.749,"US-12 & US-31, EXIT 3, Niles, MI",42.0289319,-87.8122348
1873,JDS TRUCKSTOP,"US-12 & US-31, EXIT 3",Niles,MI,465,3.849,"US-12 & US-31, EXIT 3, Niles, MI",42.0289319,-87.8122348
1874,CIRCLE K #2744529,US-175,Seagoville,TX,630,2.95066666,"US-175, Seagoville, TX",32.6447916,-96.5418608
1879,HOLIDAY STATIONSTORE #3552,"I-35, EXIT 81 & SR-70",Lakeville,MN,448,3.549,"I-35, EXIT 81 & SR-70, Lakeville, MN",44.650051,-93.2432791
1888,STRIPES 7FLEET #42449,US-87,Sterling City,TX,710,3.28066666,"US-87, Sterling City, TX",31.8384837,-100.9850761
1889,TOOT N TOTUM #105,US-54 & US-287,Stratford,TX,585,2.96566666,"US-54 & US-287, Stratford, TX",52.1927803,-1.70634
